0.040000000000000001 5.168529540303874
0.080000000000000002 4.4693174707257226
0.12		     3.1676414922996394
0.16		     3.2186726818679299
0.20000000000000001  2.7558774192658637
0.23999999999999999  1.6360627918193327
0.28000000000000003  0.72527756034765778
0.32000000000000001  0.24583926693470126
0.35999999999999999  -0.58044829477967541
0.40000000000000002  -0.87676552269878805
0.44		     -0.82548372091436673
0.47999999999999998  -0.79731422846855127
0.52000000000000002  -0.059483960079878162
0.56000000000000005  -0.049755248937001624
0.59999999999999998  0.70500263843069
0.64000000000000001  0.82600210585526379
0.68000000000000005  0.14030590460768733
0.71999999999999997  0.51054544095596399
0.76000000000000001  0.38582234301290158
0.80000000000000004  0.83860085513607274
0.83999999999999997  0.41632982151136116
0.88		     0.81154681718230726
0.92000000000000004  0.23060126778692916
0.95999999999999996  0.84177419098779471
1.0		     0.34454158681673575
1.04		     0.37408513903614865
1.0800000000000001   0.86597228912388624
1.1200000000000001   0.21207009757657225
1.1600000000000001   0.71788999284982635
1.2		     0.80995602827825564
1.24		     1.0691093387601871
1.28		     0.64850168698870958
1.3199999999999998   1.0924843876810013
1.3599999999999999   0.76143044835863438
1.3999999999999999   1.2122857008556023
1.4399999999999999   1.177289163343745
1.48		     0.84659501315421903
1.52		     0.95866894737433894
1.5600000000000001   1.82113177659879
1.6000000000000001   1.801593575785722
1.6400000000000001   1.6354388665511546
1.6799999999999999   1.7742952550818938
1.72		     2.5264766809146635
1.76		     2.6522776387129992
1.8		     3.750115148675202
1.8400000000000001   4.0564222166126189
1.8799999999999999   4.6247681095994553
1.9199999999999999   4.9123027288568162
1.96		     5.8068945924150048
2.0                  7.0260934631317404
